image_name,latency_ms
frame_000212.jpg,3648.123
frame_000213.jpg,3572.588
frame_000214.jpg,3554.906
frame_000215.jpg,3582.362
frame_000216.jpg,3612.496
frame_000217.jpg,3590.957
frame_000218.jpg,3603.984
frame_000219.jpg,3558.179
frame_000220.jpg,3613.570
frame_000221.jpg,3561.845
frame_000222.jpg,3636.171
frame_000223.jpg,3678.042
frame_000224.jpg,3572.669
frame_000225.jpg,3624.545
frame_000226.jpg,3561.093
frame_000227.jpg,3531.252
frame_000228.jpg,3611.722
frame_000229.jpg,3568.074
frame_000230.jpg,3548.071
frame_000231.jpg,3618.041
frame_000232.jpg,3590.935
frame_000233.jpg,3638.517
frame_000234.jpg,3624.199
frame_000235.jpg,3584.188
frame_000236.jpg,3584.549
frame_000237.jpg,3549.644
frame_000238.jpg,3610.613
frame_000239.jpg,3747.157
frame_000240.jpg,3595.601
frame_000241.jpg,3558.320
frame_000242.jpg,3632.635
frame_000243.jpg,3601.367
frame_000244.jpg,3561.619
frame_000245.jpg,3685.369
frame_000246.jpg,3598.666
frame_000247.jpg,3554.662
frame_000248.jpg,3567.110
frame_000249.jpg,3637.439
frame_000250.jpg,3718.029
frame_000251.jpg,3569.901
frame_000252.jpg,3222.542
frame_000253.jpg,3173.619
frame_000254.jpg,3210.652
frame_000255.jpg,3142.217
frame_000256.jpg,3207.557
frame_000257.jpg,3352.347
frame_000258.jpg,3081.728
frame_000259.jpg,3201.201
frame_000260.jpg,3157.885
frame_000261.jpg,3155.606
frame_000262.jpg,3080.214
frame_000263.jpg,3225.433
frame_000264.jpg,3206.063
frame_000265.jpg,3115.802
frame_000266.jpg,3191.720
frame_000267.jpg,3142.049
frame_000268.jpg,3209.354
frame_000269.jpg,3144.882
frame_000270.jpg,3127.470
frame_000271.jpg,3084.741
frame_000272.jpg,3090.813
frame_000273.jpg,3071.798
frame_000274.jpg,3057.271
frame_000275.jpg,3069.597
frame_000276.jpg,3074.781
frame_000277.jpg,3032.822
frame_000278.jpg,3011.564
frame_000279.jpg,3139.700
frame_000280.jpg,3091.186
